measure calculation,annex,country,fishing_activity,fishing_capacity,gt_days_at_sea,no_vessels,nominal_effort,regulated area,regulated gear,specon,vessel length,year
49473,BOB,SCO,,1603,25475,1,49473,8A-BOB,GILL,NONE,O15M,2010
6789,BOB,SCO,,1194,3662,1,6789,8B-BOB,GILL,NONE,O15M,2010
9337,BOB,SCO,,1006,4171,1,9337,8A-BOB,LONGLINE,NONE,O15M,2010
11025,BOB,DEU,3,9695,12112,2,11025,8A-BOB,PEL_TRAWL,NONE,O15M,2011
7123,BOB,DNK,2,2999,3175,1,7123,8A-BOB,PEL_TRAWL,NONE,O15M,2011
63140.15,BOB,ENG,,885,39128.75,1,63140.15,8A-BOB,GILL,NONE,O15M,2011
26489.98,BOB,ENG,,4320,12863.23,2,26489.98,8A-BOB,OTTER,NONE,O15M,2011
10967.07,BOB,ENG,,873,4786.31,1,10967.07,8B-BOB,OTTER,NONE,O15M,2011
24500.24,BOB,ENG,,7014,14192.8,2,24500.24,8A-BOB,PEL_TRAWL,NONE,O15M,2011
30240,BOB,ENG,,4320,14889,2,30240,8B-BOB,PEL_TRAWL,NONE,O15M,2011
536771.23,BOB,ESP,3538,4734.94,308614.06,17,536771.23,8A-BOB,GILL,NONE,O15M,2011
162246.85,BOB,ESP,1290,4879,99436.99,17,162246.85,8B-BOB,GILL,NONE,O15M,2011
1576848.09,BOB,ESP,8658,19325.9,1042806.7,40,1576848.09,8A-BOB,LONGLINE,NONE,O15M,2011
129094.53,BOB,ESP,1267,5031.06,59811.7,30,129094.53,8B-BOB,LONGLINE,NONE,O15M,2011
78642.06,BOB,ESP,315,614.9,42291.55,1,78642.06,8A-BOB,NONE,NONE,O15M,2011
7200.01,BOB,ESP,84,777.5,3353.29,3,7200.01,8B-BOB,NONE,NONE,O15M,2011
1156717.3,BOB,ESP,5726,19353.82,859204.08,14,1156717.3,8A-BOB,OTTER,NONE,O15M,2011
2105582.46,BOB,ESP,16982,32864.26,1825966.83,17,2105582.46,8B-BOB,OTTER,NONE,O15M,2011
1046165.28,BOB,ESP,13424,22015.28,406172.19,81,1046165.28,8B-BOB,PEL_SEINE,NONE,O15M,2011
1176,BOB,ESP,4,74,296,1,1176,8B-BOB,POTS,NONE,O15M,2011
3292.8,BOB,ESP,20,317.52,2222.64,1,3292.8,8A-BOB,TRAMMEL,NONE,O15M,2011
2856.21,BOB,ESP,22,522.3,1031.06,3,2856.21,8B-BOB,TRAMMEL,NONE,O15M,2011
230762.26,BOB,FRA,395.18,8234,101554.42,4,230762.26,8A-BOB,DEM_SEINE,NONE,O15M,2011
88604.59,BOB,FRA,150.64,4118,39701.43,2,88604.59,8B-BOB,DEM_SEINE,NONE,O15M,2011
3302,BOB,FRA,12,1085,735.55,3,3302,8A-BOB,DREDGE,NONE,O15M,2011
316,BOB,FRA,1,316,52.75,1,316,8B-BOB,DREDGE,NONE,O15M,2011
932671.76,BOB,FRA,2067.12,12133,400621.46,19,932671.76,8A-BOB,GILL,NONE,O15M,2011
169391.03,BOB,FRA,362.79,9458,58868.71,17,169391.03,8B-BOB,GILL,NONE,O15M,2011
233544.15,BOB,FRA,611.37,4090,93937.5,8,233544.15,8A-BOB,LONGLINE,NONE,O15M,2011
173333.46,BOB,FRA,333.6,3919,62529.35,3,173333.46,8B-BOB,LONGLINE,NONE,O15M,2011
2908519.28,BOB,FRA,8890.44,64283,793858.08,35,2908519.28,8A-BOB,OTTER,NONE,O15M,2011
535955.49,BOB,FRA,1260.45,19553,183845.13,13,535955.49,8B-BOB,OTTER,NONE,O15M,2011
409301.59,BOB,FRA,1779.64,6981,72322.94,15,409301.59,8A-BOB,PEL_SEINE,NONE,O15M,2011
29694.21,BOB,FRA,115,962,6734.87,3,29694.21,8B-BOB,PEL_SEINE,NONE,O15M,2011
764791.45,BOB,FRA,2123.07,35568,197989.34,22,764791.45,8A-BOB,PEL_TRAWL,NONE,O15M,2011
207079.6,BOB,FRA,601.7,14211,63869.31,19,207079.6,8B-BOB,PEL_TRAWL,NONE,O15M,2011
247082.38,BOB,FRA,693.5,2383,92864.27,7,247082.38,8A-BOB,POTS,NONE,O15M,2011
42335.56,BOB,FRA,136.96,1880,11275.47,3,42335.56,8A-BOB,TRAMMEL,NONE,O15M,2011
30823.75,BOB,FRA,102.74,600,17648.64,1,30823.75,8B-BOB,TRAMMEL,NONE,O15M,2011
11880,BOB,NLD,3,,9822,1,11880,8A-BOB,PEL_TRAWL,NONE,O15M,2011
7920,BOB,NLD,2,,6548,1,7920,8B-BOB,PEL_TRAWL,NONE,O15M,2011
21850,BOB,SCO,,597,11785,1,21850,8A-BOB,GILL,NONE,O15M,2011
836,BOB,SCO,,597,451,1,836,8B-BOB,GILL,NONE,O15M,2011
58942,BOB,SCO,,1557,26339,2,58942,8A-BOB,LONGLINE,NONE,O15M,2011
89295.23,BOB,DNK,29.78,2999,39809.18,1,89295.23,8A-BOB,PEL_TRAWL,NONE,O15M,2012
51062.18,BOB,ENG,,1337,34069.02,2,51062.18,8A-BOB,GILL,NONE,O15M,2012
36666,BOB,ENG,,873,16002,1,36666,8B-BOB,OTTER,NONE,O15M,2012
368,BOB,ESP,2,184,104,1,368,8B-BOB,DEM_SEINE,NONE,O15M,2012
441,BOB,ESP,5,220,262,1,441,8B-BOB,DREDGE,NONE,O15M,2012
189434,BOB,ESP,1242,5137,103797,8,189434,8A-BOB,GILL,NONE,O15M,2012
100427,BOB,ESP,709,5882,58333,8,100427,8B-BOB,GILL,NONE,O15M,2012
914706,BOB,ESP,7876,47707,566546,104,914706,8A-BOB,LONGLINE,NONE,O15M,2012
486978,BOB,ESP,5553,41913,187757,98,486978,8B-BOB,LONGLINE,NONE,O15M,2012
82250,BOB,ESP,550,4650,44652,11,82250,8A-BOB,NONE,NONE,O15M,2012
90893,BOB,ESP,577,11401,40799,27,90893,8B-BOB,NONE,NONE,O15M,2012
675020,BOB,ESP,3356,15012,556724,10,675020,8A-BOB,OTTER,NONE,O15M,2012
1293234,BOB,ESP,5305,29043,1132888,15,1293234,8B-BOB,OTTER,NONE,O15M,2012
2202,BOB,ESP,31,657,831,2,2202,8A-BOB,PEL_SEINE,NONE,O15M,2012
500617,BOB,ESP,3301,61563,197304,83,500617,8B-BOB,PEL_SEINE,NONE,O15M,2012
1323,BOB,ESP,9,441,1314,1,1323,8A-BOB,PEL_TRAWL,NONE,O15M,2012
2132,BOB,ESP,12,441,1982,1,2132,8B-BOB,PEL_TRAWL,NONE,O15M,2012
588,BOB,ESP,2,294,148,1,588,8B-BOB,POTS,NONE,O15M,2012
1471,BOB,ESP,14,184,416,1,1471,8B-BOB,TRAMMEL,NONE,O15M,2012
135462.38,BOB,FRA,230.38,3528,63123.63,3,135462.38,8A-BOB,DEM_SEINE,NONE,O15M,2012
69263.06,BOB,FRA,117.79,3528,32275.64,3,69263.06,8B-BOB,DEM_SEINE,NONE,O15M,2012
286,BOB,FRA,1,286,66.81,1,286,8A-BOB,DREDGE,NONE,O15M,2012
802566.96,BOB,FRA,1816.07,8950,339936.08,15,802566.96,8A-BOB,GILL,NONE,O15M,2012
155831.33,BOB,FRA,351.23,6856,53919.38,13,155831.33,8B-BOB,GILL,NONE,O15M,2012
312347.21,BOB,FRA,805.01,3138,126203.59,6,312347.21,8A-BOB,LONGLINE,NONE,O15M,2012
139930.14,BOB,FRA,290.31,2129,55452.76,3,139930.14,8B-BOB,LONGLINE,NONE,O15M,2012
2591049.4,BOB,FRA,7926.64,48808,698223.42,37,2591049.4,8A-BOB,OTTER,NONE,O15M,2012
454744.51,BOB,FRA,952.74,19137,160532.1,15,454744.51,8B-BOB,OTTER,NONE,O15M,2012
375450.25,BOB,FRA,1692.62,6727,68838.14,15,375450.25,8A-BOB,PEL_SEINE,NONE,O15M,2012
60167.93,BOB,FRA,272.19,2064,12843.06,5,60167.93,8B-BOB,PEL_SEINE,NONE,O15M,2012
936063.84,BOB,FRA,2561.71,41656,269100.94,28,936063.84,8A-BOB,PEL_TRAWL,NONE,O15M,2012
231367.98,BOB,FRA,641.81,13866,78886.44,19,231367.98,8B-BOB,PEL_TRAWL,NONE,O15M,2012
213579.87,BOB,FRA,645,2293,85280.85,7,213579.87,8A-BOB,POTS,NONE,O15M,2012
60450.73,BOB,FRA,195.3,1784,14311.58,2,60450.73,8A-BOB,TRAMMEL,NONE,O15M,2012
113355.41,BOB,FRA,337.88,953,46740.3,2,113355.41,8B-BOB,TRAMMEL,NONE,O15M,2012
13439,BOB,IRL,,5939,5899,2,13439,8A-BOB,PEL_TRAWL,NONE,O15M,2012
1472,BOB,NLD,2,,448,1,1472,8B-BOB,DEM_SEINE,NONE,O15M,2012
28060,BOB,SCO,,1194,15134,1,28060,8A-BOB,GILL,NONE,O15M,2012
2024,BOB,SCO,,471,958,1,2024,8A-BOB,LONGLINE,NONE,O15M,2012
10723,BOB,SCO,,4874,3113,1,10723,8A-BOB,OTTER,NONE,O15M,2012
51374,BOB,DEU,8.85,19145,55252,3,51374,8A-BOB,PEL_TRAWL,NONE,O15M,2013
6194,BOB,DEU,1.03,7646,7893,1,6194,8B-BOB,PEL_TRAWL,NONE,O15M,2013
74238.45,BOB,DNK,24.93,8648,37895.75,3,74238.45,8A-BOB,PEL_TRAWL,NONE,O15M,2013
60447.46,BOB,ENG,,498,40398.37,1,60447.46,8A-BOB,GILL,NONE,O15M,2013
26811.79,BOB,ENG,,9277,18461.25,2,26811.79,8A-BOB,PEL_TRAWL,NONE,O15M,2013
91981.9,BOB,ENG,,11437,47890.09,3,91981.9,8B-BOB,PEL_TRAWL,NONE,O15M,2013
393.23,BOB,ESP,2,,160,1,393.23,8B-BOB,DREDGE,NONE,O15M,2013
188616.44,BOB,ESP,1360,,105890.03,9,188616.44,8A-BOB,GILL,NONE,O15M,2013
56412,BOB,ESP,496,,30853.31,7,56412,8B-BOB,GILL,NONE,O15M,2013
699983.32,BOB,ESP,4461,,477221.25,25,699983.32,8A-BOB,LONGLINE,NONE,O15M,2013
136755.88,BOB,ESP,2161,,56232.18,50,136755.88,8B-BOB,LONGLINE,NONE,O15M,2013
412946.52,BOB,ESP,2036,,336237.99,10,412946.52,8A-BOB,OTTER,NONE,O15M,2013
1246020.51,BOB,ESP,4751,,1109393.84,12,1246020.51,8B-BOB,OTTER,NONE,O15M,2013
21538.32,BOB,ESP,146,,8842.6,11,21538.32,8A-BOB,PEL_SEINE,NONE,O15M,2013
1095586.54,BOB,ESP,6110,,432934.92,82,1095586.54,8B-BOB,PEL_SEINE,NONE,O15M,2013
1808.1,BOB,ESP,7,,1671.06,1,1808.1,8B-BOB,PEL_TRAWL,NONE,O15M,2013
330.75,BOB,ESP,7,,106.74,1,330.75,8B-BOB,TRAMMEL,NONE,O15M,2013
142166,BOB,FRA,271.5,2095,67833.08,4,142166,8A-BOB,DEM_SEINE,NONE,O15M,2013
49733,BOB,FRA,102.5,2095,24130.96,4,49733,8B-BOB,DEM_SEINE,NONE,O15M,2013
768,BOB,FRA,3,256,117.66,1,768,8A-BOB,DREDGE,NONE,O15M,2013
837142.33,BOB,FRA,1907.58,8875,355083.39,16,837142.33,8A-BOB,GILL,NONE,O15M,2013
128176.5,BOB,FRA,298.25,5828,55440.51,12,128176.5,8B-BOB,GILL,NONE,O15M,2013
333597,BOB,FRA,662,3667,133733.14,7,333597,8A-BOB,LONGLINE,NONE,O15M,2013
100831.5,BOB,FRA,220,1412,35251.38,3,100831.5,8B-BOB,LONGLINE,NONE,O15M,2013
1660373.84,BOB,FRA,4853.32,26639,451184.04,38,1660373.84,8A-BOB,OTTER,NONE,O15M,2013
534601.83,BOB,FRA,1064.24,13093,184506.63,13,534601.83,8B-BOB,OTTER,NONE,O15M,2013
382887.5,BOB,FRA,1552,4631,68406.07,11,382887.5,8A-BOB,PEL_SEINE,NONE,O15M,2013
43655.5,BOB,FRA,186,736,9611.5,1,43655.5,8B-BOB,PEL_SEINE,NONE,O15M,2013
662992,BOB,FRA,1802,14019,186290.81,24,662992,8A-BOB,PEL_TRAWL,NONE,O15M,2013
99830.5,BOB,FRA,212.96,6944,39377.96,9,99830.5,8B-BOB,PEL_TRAWL,NONE,O15M,2013
259830.5,BOB,FRA,755,2293,102835.57,7,259830.5,8A-BOB,POTS,NONE,O15M,2013
72253.5,BOB,FRA,213,903,23508.4,3,72253.5,8A-BOB,TRAMMEL,NONE,O15M,2013
98274.5,BOB,FRA,276.5,726,34738.9,2,98274.5,8B-BOB,TRAMMEL,NONE,O15M,2013
25397,BOB,IRL,,5420,14584,2,25397,8A-BOB,PEL_TRAWL,NONE,O15M,2013
156320,BOB,NLD,20,,156465,4,156320,8A-BOB,PEL_TRAWL,NONE,O15M,2013
101350,BOB,NLD,33,,74342,4,101350,8B-BOB,PEL_TRAWL,NONE,O15M,2013
45552.5,BOB,SCO,,882,24654.44,1,45552.5,8A-BOB,GILL,NONE,O15M,2013
5652,BOB,SCO,,471,2676,1,5652,8A-BOB,LONGLINE,NONE,O15M,2013
328.35,BOB,SCO,,597,177.1,1,328.35,8A-BOB,OTTER,NONE,O15M,2013
28820,BOB,DEU,4.47,24006,35267,3,28820,8A-BOB,PEL_TRAWL,NONE,O15M,2014
59368,BOB,DEU,9.89,7646,75655,1,59368,8B-BOB,PEL_TRAWL,NONE,O15M,2014
56694.83,BOB,ENG,,1023,37222.45,2,56694.83,8A-BOB,GILL,NONE,O15M,2014
8451.44,BOB,ENG,,7117,6625.06,1,8451.44,8A-BOB,OTTER,NONE,O15M,2014
8759.39,BOB,ENG,,7117,6866.46,1,8759.39,8B-BOB,OTTER,NONE,O15M,2014
147061.87,BOB,ENG,,7117,115281.44,1,147061.87,8B-BOB,PEL_TRAWL,NONE,O15M,2014
624.75,BOB,ESP,1,206,206,1,624.75,8B-BOB,DREDGE,NONE,O15M,2014
136386.61,BOB,ESP,996,1865.28,77377,9,136386.61,8A-BOB,GILL,NONE,O15M,2014
62180.28,BOB,ESP,491,2122.81,32128.29,9,62180.28,8B-BOB,GILL,NONE,O15M,2014
495582.37,BOB,ESP,3434,8994.98,329104.87,32,495582.37,8A-BOB,LONGLINE,NONE,O15M,2014
209299.02,BOB,ESP,2117,8460.32,114191.58,43,209299.02,8B-BOB,LONGLINE,NONE,O15M,2014
289825.2,BOB,ESP,1618,7245,250500.51,10,289825.2,8A-BOB,OTTER,NONE,O15M,2014
1065974.91,BOB,ESP,4465,19472.49,1027648.78,14,1065974.91,8B-BOB,OTTER,NONE,O15M,2014
450.56,BOB,ESP,3,189,189,1,450.56,8A-BOB,PEL_SEINE,NONE,O15M,2014
1247403.91,BOB,ESP,7008,16321.06,494656.69,83,1247403.91,8B-BOB,PEL_SEINE,NONE,O15M,2014
624.75,BOB,ESP,2,206,206,1,624.75,8B-BOB,POTS,NONE,O15M,2014
1102.5,BOB,ESP,7,104,312,1,1102.5,8B-BOB,TRAMMEL,NONE,O15M,2014
32287.32,BOB,FRA,73.33,1507,16028.45,2,32287.32,8A-BOB,DEM_SEINE,NONE,O15M,2014
21427.3,BOB,FRA,50.24,1176,10720.9,2,21427.3,8B-BOB,DEM_SEINE,NONE,O15M,2014
740619.89,BOB,FRA,1695.57,11336,308353.44,20,740619.89,8A-BOB,GILL,NONE,O15M,2014
205336.69,BOB,FRA,481.86,8136,84970.98,18,205336.69,8B-BOB,GILL,NONE,O15M,2014
265908.19,BOB,FRA,612.9,3467,104652.53,7,265908.19,8A-BOB,LONGLINE,NONE,O15M,2014
129896.33,BOB,FRA,249.77,2559,48308.41,5,129896.33,8B-BOB,LONGLINE,NONE,O15M,2014
305,BOB,FRA,1,305,81.21,1,305,8A-BOB,NONE,NONE,O15M,2014
2410967.92,BOB,FRA,7152,34666,625050.4,48,2410967.92,8A-BOB,OTTER,NONE,O15M,2014
499955.61,BOB,FRA,995.09,9567,172551.95,11,499955.61,8B-BOB,OTTER,NONE,O15M,2014
540133.26,BOB,FRA,2005.38,7208,91987.31,20,540133.26,8A-BOB,PEL_SEINE,NONE,O15M,2014
54133.9,BOB,FRA,205.02,525,12504.12,2,54133.9,8B-BOB,PEL_SEINE,NONE,O15M,2014
1280039.74,BOB,FRA,3254.11,28604,417024.27,29,1280039.74,8A-BOB,PEL_TRAWL,NONE,O15M,2014
448761.42,BOB,FRA,979.37,20202,184594.05,27,448761.42,8B-BOB,PEL_TRAWL,NONE,O15M,2014
258870.78,BOB,FRA,762.18,2293,104087.84,7,258870.78,8A-BOB,POTS,NONE,O15M,2014
67575.5,BOB,FRA,191.81,1036,24321.22,3,67575.5,8A-BOB,TRAMMEL,NONE,O15M,2014
132728.3,BOB,FRA,389.81,1026,54866.25,3,132728.3,8B-BOB,TRAMMEL,NONE,O15M,2014
15666,BOB,IRL,,2238,11116,1,15666,8A-BOB,PEL_TRAWL,NONE,O15M,2014
125904,BOB,NLD,19,,116293,4,125904,8A-BOB,PEL_TRAWL,NONE,O15M,2014
721,BOB,PRT,,,294,1,721,8B-BOB,OTTER,NONE,O15M,2014
35534.25,BOB,SCO,,1979,19267.1,2,35534.25,8A-BOB,GILL,NONE,O15M,2014
13014.6,BOB,SCO,,597,7019.6,1,13014.6,8B-BOB,GILL,NONE,O15M,2014
1785.88,BOB,SCO,,471,845.54,1,1785.88,8A-BOB,LONGLINE,NONE,O15M,2014
2606.9,BOB,SCO,,597,1406.07,1,2606.9,8B-BOB,OTTER,NONE,O15M,2014
57037,BOB,DEU,9.71,18777,63355,3,57037,8A-BOB,PEL_TRAWL,NONE,O15M,2015
46703,BOB,DEU,13.09,9695,50055,2,46703,8B-BOB,PEL_TRAWL,NONE,O15M,2015
3092,BOB,DEU,7.01,199,1395,1,3092,8A-BOB,POTS,NONE,O15M,2015
32492.17,BOB,ENG,,1233,18017.82,1,32492.17,8A-BOB,GILL,NONE,O15M,2015
825.71,BOB,ENG,,289,400,1,825.71,8B-BOB,GILL,NONE,O15M,2015
29097.75,BOB,ENG,,9277,15833.25,2,29097.75,8A-BOB,PEL_TRAWL,NONE,O15M,2015
318633.78,BOB,ENG,,9277,233920.82,2,318633.78,8B-BOB,PEL_TRAWL,NONE,O15M,2015
1048.66,BOB,ENG,,289,508,1,1048.66,8A-BOB,TRAMMEL,NONE,O15M,2015
225739.82,BOB,ESP,771,,127080.31,6,225739.82,8A-BOB,GILL,NONE,O15M,2015
101629.93,BOB,ESP,391,,51222.06,9,101629.93,8B-BOB,GILL,NONE,O15M,2015
994036.97,BOB,ESP,3002,,681680.95,22,994036.97,8A-BOB,LONGLINE,NONE,O15M,2015
233058.37,BOB,ESP,826,,141661.36,11,233058.37,8B-BOB,LONGLINE,NONE,O15M,2015
727798.47,BOB,ESP,1740,,565690.1,10,727798.47,8A-BOB,OTTER,NONE,O15M,2015
1442627.13,BOB,ESP,3736,,1429518.15,11,1442627.13,8B-BOB,OTTER,NONE,O15M,2015
14754.4,BOB,ESP,61,,6945,6,14754.4,8A-BOB,PEL_SEINE,NONE,O15M,2015
2212358.2,BOB,ESP,5991,,893988.95,119,2212358.2,8B-BOB,PEL_SEINE,NONE,O15M,2015
1006.95,BOB,ESP,8,,303.86,1,1006.95,8B-BOB,TRAMMEL,NONE,O15M,2015
30818.98,BOB,FRA,73.56,2245,11553.42,3,30818.98,8A-BOB,DEM_SEINE,NONE,O15M,2015
5769.1,BOB,FRA,15.87,993,2584.47,1,5769.1,8B-BOB,DEM_SEINE,NONE,O15M,2015
884509.27,BOB,FRA,1995.56,10810,392155.12,19,884509.27,8A-BOB,GILL,NONE,O15M,2015
198213.14,BOB,FRA,474.52,7441,81524.26,15,198213.14,8B-BOB,GILL,NONE,O15M,2015
348245.36,BOB,FRA,771.34,5441,141142.21,8,348245.36,8A-BOB,LONGLINE,NONE,O15M,2015
223749.34,BOB,FRA,467.57,5129,81912.55,5,223749.34,8B-BOB,LONGLINE,NONE,O15M,2015
2586376.41,BOB,FRA,7666.86,55368,679391.64,36,2586376.41,8A-BOB,OTTER,NONE,O15M,2015
429045.64,BOB,FRA,881.93,16049,147278.68,8,429045.64,8B-BOB,OTTER,NONE,O15M,2015
613655.41,BOB,FRA,2246.9,9330,99645.18,20,613655.41,8A-BOB,PEL_SEINE,NONE,O15M,2015
55133.96,BOB,FRA,186.99,1567,12981.48,3,55133.96,8B-BOB,PEL_SEINE,NONE,O15M,2015
1418339.62,BOB,FRA,3742.18,41840,409031.15,27,1418339.62,8A-BOB,PEL_TRAWL,NONE,O15M,2015
383112.64,BOB,FRA,824.49,21653,158146.92,22,383112.64,8B-BOB,PEL_TRAWL,NONE,O15M,2015
275720.38,BOB,FRA,834.51,2293,111110.06,7,275720.38,8A-BOB,POTS,NONE,O15M,2015
24966.58,BOB,FRA,80.25,650,6176.18,1,24966.58,8A-BOB,TRAMMEL,NONE,O15M,2015
132937.31,BOB,FRA,382.46,2406,56780.18,2,132937.31,8B-BOB,TRAMMEL,NONE,O15M,2015
25523,BOB,IRL,,7658,17126,3,25523,8A-BOB,PEL_TRAWL,NONE,O15M,2015
143204,BOB,NLD,22,,132912,3,143204,8A-BOB,PEL_TRAWL,NONE,O15M,2015
31450,BOB,NLD,7,,26697,2,31450,8B-BOB,PEL_TRAWL,NONE,O15M,2015
1104,BOB,PRT,,,643.42,2,1104,8B-BOB,OTTER,NONE,O15M,2015
16437.4,BOB,SCO,,597,8865.73,1,16437.4,8A-BOB,GILL,NONE,O15M,2015
15502.1,BOB,SCO,,597,8361.27,1,15502.1,8B-BOB,GILL,NONE,O15M,2015
237.75,BOB,SCO,,317,69,1,237.75,8A-BOB,OTTER,NONE,O15M,2015
22736,BOB,DEU,7.94,2417,19194,1,22736,8A-BOB,PEL_TRAWL,NONE,O15M,2016
12163,BOB,DEU,4.25,2417,10268,1,12163,8B-BOB,PEL_TRAWL,NONE,O15M,2016
3930,BOB,DEU,9.31,148,1378,1,3930,8A-BOB,POTS,NONE,O15M,2016
14245.25,BOB,DNK,4.75,2999,9509.5,1,14245.25,8A-BOB,PEL_TRAWL,NONE,O15M,2016
220,BOB,ENG,,220,152,1,220,8A-BOB,BEAM,NONE,O15M,2016
31249.28,BOB,ENG,,912,18200.05,2,31249.28,8A-BOB,GILL,NONE,O15M,2016
69972.63,BOB,ENG,,4351,34520.25,2,69972.63,8A-BOB,OTTER,NONE,O15M,2016
3443,BOB,ENG,,2191,1932.86,1,3443,8A-BOB,PEL_TRAWL,NONE,O15M,2016
72237.55,BOB,ENG,,7117,56626.85,1,72237.55,8B-BOB,PEL_TRAWL,NONE,O15M,2016
129778.24,BOB,ESP,919,1886.34,80276.81,6,129778.24,8A-BOB,GILL,NONE,O15M,2016
24644.56,BOB,ESP,233,1068.57,11086.14,5,24644.56,8B-BOB,GILL,NONE,O15M,2016
1047017.74,BOB,ESP,12664,52169.02,587597.67,300,1047017.74,8A-BOB,LONGLINE,NONE,O15M,2016
489982.46,BOB,ESP,9674,53904,202655.43,324,489982.46,8B-BOB,LONGLINE,NONE,O15M,2016
3009.09,BOB,ESP,56,108.79,865.07,3,3009.09,8A-BOB,NONE,NONE,O15M,2016
2401.98,BOB,ESP,81,683.27,938.98,6,2401.98,8B-BOB,NONE,NONE,O15M,2016
464508.24,BOB,ESP,2167,12362.1,341854.3,12,464508.24,8A-BOB,OTTER,NONE,O15M,2016
808591.11,BOB,ESP,3791,15623,849136.93,11,808591.11,8B-BOB,OTTER,NONE,O15M,2016
588,BOB,ESP,9,128,256,1,588,8A-BOB,PEL_SEINE,NONE,O15M,2016
956410.39,BOB,ESP,6128,21652.51,389106.33,85,956410.39,8B-BOB,PEL_SEINE,NONE,O15M,2016
6747.3,BOB,ESP,40,235,1874,5,6747.3,8B-BOB,TRAMMEL,NONE,O15M,2016
69638.11,BOB,FRA,159.19,4564,27466.74,4,69638.11,8A-BOB,DEM_SEINE,NONE,O15M,2016
29681.95,BOB,FRA,62.1,956,11109.63,1,29681.95,8B-BOB,DEM_SEINE,NONE,O15M,2016
767677.76,BOB,FRA,1766.68,11344,325755.57,19,767677.76,8A-BOB,GILL,NONE,O15M,2016
197762.86,BOB,FRA,469.72,9272,85612.95,16,197762.86,8B-BOB,GILL,NONE,O15M,2016
306855.11,BOB,FRA,686.23,3237,121901.58,5,306855.11,8A-BOB,LONGLINE,NONE,O15M,2016
236044.84,BOB,FRA,480.53,3305,89847.59,5,236044.84,8B-BOB,LONGLINE,NONE,O15M,2016
2791769.34,BOB,FRA,8112.88,61399,745514.11,38,2791769.34,8A-BOB,OTTER,NONE,O15M,2016
370745.43,BOB,FRA,798.59,13466,129396.08,7,370745.43,8B-BOB,OTTER,NONE,O15M,2016
515732.61,BOB,FRA,1969.23,7332,83134.3,20,515732.61,8A-BOB,PEL_SEINE,NONE,O15M,2016
59476.21,BOB,FRA,170.63,1613,14438.26,3,59476.21,8B-BOB,PEL_SEINE,NONE,O15M,2016
1255863.44,BOB,FRA,3217.35,31919,377347.31,29,1255863.44,8A-BOB,PEL_TRAWL,NONE,O15M,2016
305272.25,BOB,FRA,735.1,18552,110185.67,21,305272.25,8B-BOB,PEL_TRAWL,NONE,O15M,2016
290752.21,BOB,FRA,886.1,2293,116068.93,7,290752.21,8A-BOB,POTS,NONE,O15M,2016
41718.36,BOB,FRA,138.48,1767,10229.78,3,41718.36,8A-BOB,TRAMMEL,NONE,O15M,2016
133965.69,BOB,FRA,427.42,3128,50611.42,4,133965.69,8B-BOB,TRAMMEL,NONE,O15M,2016
211452,BOB,IRL,,14030,119654,6,211452,8A-BOB,PEL_TRAWL,NONE,O15M,2016
108374,BOB,NLD,9,,109880,1,108374,8A-BOB,PEL_TRAWL,NONE,O15M,2016
241716,BOB,BEL,,6611,84980,18,241716,8A-BOB,BEAM,SBCIIIART5,O15M,2006
701274,BOB,BEL,,5781,261668,16,701274,8B-BOB,BEAM,SBCIIIART5,O15M,2006
226017,BOB,BEL,,7237,78171,20,226017,8A-BOB,BEAM,SBCIIIART5,O15M,2007
754024,BOB,BEL,,6871,266987,19,754024,8B-BOB,BEAM,SBCIIIART5,O15M,2007
91076,BOB,BEL,,5118,30580,14,91076,8A-BOB,BEAM,SBCIIIART5,O15M,2008
684939,BOB,BEL,,5118,229616,14,684939,8B-BOB,BEAM,SBCIIIART5,O15M,2008
108412,BOB,BEL,,6957,37476,18,108412,8A-BOB,BEAM,SBCIIIART5,O15M,2009
815860,BOB,BEL,,6591,266078,18,815860,8B-BOB,BEAM,SBCIIIART5,O15M,2009
23845.26,BOB,FRA,58.88,810,9921.39,1,23845.26,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2009
38890.93,BOB,FRA,96.03,810,16181.51,1,38890.93,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2009
687554.17,BOB,FRA,2110.48,9243,237639.18,11,687554.17,8A-BOB,GILL,SBCIIIART5,O15M,2009
62086.8,BOB,FRA,173.05,2763,19569.81,5,62086.8,8B-BOB,GILL,SBCIIIART5,O15M,2009
31110.99,BOB,FRA,100.75,1714,6435.81,3,31110.99,8A-BOB,LONGLINE,SBCIIIART5,O15M,2009
50279.62,BOB,FRA,157.6,1627,8051.11,3,50279.62,8B-BOB,LONGLINE,SBCIIIART5,O15M,2009
3992723.06,BOB,FRA,11863.13,64228,964444.88,37,3992723.06,8A-BOB,OTTER,SBCIIIART5,O15M,2009
940458.24,BOB,FRA,3221.79,27535,194651.26,28,940458.24,8B-BOB,OTTER,SBCIIIART5,O15M,2009
99078.49,BOB,FRA,305.34,6868,24612.29,4,99078.49,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2009
46885.15,BOB,FRA,129.65,4450,11341.39,5,46885.15,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2009
360.55,BOB,FRA,1.63,220,89.78,1,360.55,8A-BOB,POTS,SBCIIIART5,O15M,2009
