annex,country,regulated area ,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BOB,FRA,8A-BOB,LONGLINE,WRA,NONE,,0.003,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,ANF,NONE,,0.02,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,COD,NONE,,0.173,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,HKE,NONE,,0.279,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,BSS,NONE,,0.908,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,LIN,NONE,,44.536,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,DGS,NONE,,0.435,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,POL,NONE,,12.901,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,POR,NONE,,0.01,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,POK,NONE,,0.005,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,TUR,NONE,,0.001,O15M,2007
BOB,FRA,8A-BOB,LONGLINE,WHG,NONE,,1.41,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,BIB,NONE,,1.168,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,BLL,NONE,,0.004,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,BON,NONE,,0.002,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,BSH,NONE,,0.003,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,COB,NONE,,0.009,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,CRU,NONE,,0.015,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,GFB,NONE,,0.007,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,GUG,NONE,,0.002,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,GUR,NONE,,0.001,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,MAS,NONE,,0.088,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,MGR,NONE,,0.592,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,MUL,NONE,,0.005,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,MZZ,NONE,,0.035,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,SBG,NONE,,0.002,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,SCL,NONE,,0.147,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,SKA,NONE,,0.09,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,SRG,NONE,,0.006,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,ANF,NONE,,0.068,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,RED,NONE,,0.004,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,CRE,NONE,,0.07,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,HKE,NONE,,2.122,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,BSS,NONE,,0.064,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,LIN,NONE,,0.111,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,DGS,NONE,,0.01,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,POL,NONE,,1.027,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,SCR,NONE,,0.162,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,TUR,NONE,,0.003,O15M,2007
BOB,FRA,8B-BOB,LONGLINE,WHG,NONE,,4.901,O15M,2007
BOB,FRA,8A-BOB,NONE,BIB,NONE,,0.08,O15M,2007
BOB,FRA,8A-BOB,NONE,BRB,NONE,,0.426,O15M,2007
BOB,FRA,8A-BOB,NONE,CTC,NONE,,0.07,O15M,2007
BOB,FRA,8A-BOB,NONE,HOM,NONE,,0.238,O15M,2007
BOB,FRA,8A-BOB,NONE,JOD,NONE,,0.07,O15M,2007
BOB,FRA,8A-BOB,NONE,MGR,NONE,,0.02,O15M,2007
BOB,FRA,8A-BOB,NONE,MUL,NONE,,0.008,O15M,2007
BOB,FRA,8A-BOB,NONE,MZZ,NONE,,0.19,O15M,2007
BOB,FRA,8A-BOB,NONE,SBG,NONE,,0.53,O15M,2007
BOB,FRA,8A-BOB,NONE,SCL,NONE,,0.33,O15M,2007
BOB,FRA,8A-BOB,NONE,SCO,NONE,,0.075,O15M,2007
BOB,FRA,8A-BOB,NONE,SKA,NONE,,0.002,O15M,2007
BOB,FRA,8A-BOB,NONE,SQC,NONE,,0.047,O15M,2007
BOB,FRA,8A-BOB,NONE,ANF,NONE,,0.085,O15M,2007
BOB,FRA,8A-BOB,NONE,SOL,NONE,,0.105,O15M,2007
BOB,FRA,8A-BOB,NONE,CRE,NONE,,0.08,O15M,2007
BOB,FRA,8A-BOB,NONE,HKE,NONE,,1.68,O15M,2007
BOB,FRA,8A-BOB,NONE,BSS,NONE,,0.074,O15M,2007
BOB,FRA,8A-BOB,NONE,NEP,NONE,,0.405,O15M,2007
BOB,FRA,8A-BOB,NONE,DGS,NONE,,0.05,O15M,2007
BOB,FRA,8A-BOB,NONE,POL,NONE,,0.02,O15M,2007
BOB,FRA,8A-BOB,NONE,SCR,NONE,,0.08,O15M,2007
BOB,FRA,8A-BOB,NONE,WHG,NONE,,0.901,O15M,2007
BOB,FRA,8B-BOB,NONE,SQC,NONE,,0.02,O15M,2007
BOB,FRA,8B-BOB,NONE,HKE,NONE,,0.175,O15M,2007
BOB,FRA,8B-BOB,NONE,WHG,NONE,,0.89,O15M,2007
BOB,FRA,8A-BOB,OTTER,ARX,NONE,,0.018,O15M,2007
BOB,FRA,8A-BOB,OTTER,BIB,NONE,,313.028,O15M,2007
BOB,FRA,8A-BOB,OTTER,BLL,NONE,,12.648,O15M,2007
BOB,FRA,8A-BOB,OTTER,BOG,NONE,,0.272,O15M,2007
BOB,FRA,8A-BOB,OTTER,BON,NONE,,1.6,O15M,2007
BOB,FRA,8A-BOB,OTTER,BRB,NONE,,83.708,O15M,2007
BOB,FRA,8A-BOB,OTTER,BSH,NONE,,0.155,O15M,2007
BOB,FRA,8A-BOB,OTTER,CEP,NONE,,3.891,O15M,2007
BOB,FRA,8A-BOB,OTTER,CET,NONE,,11.281,O15M,2007
BOB,FRA,8A-BOB,OTTER,COB,NONE,,0.127,O15M,2007
BOB,FRA,8A-BOB,OTTER,CRG,NONE,,0.03,O15M,2007
BOB,FRA,8A-BOB,OTTER,CRU,NONE,,0.41,O15M,2007
BOB,FRA,8A-BOB,OTTER,CRW,NONE,,0.375,O15M,2007
BOB,FRA,8A-BOB,OTTER,CTC,NONE,,1866.986,O15M,2007
BOB,FRA,8A-BOB,OTTER,DGX,NONE,,3.806,O15M,2007
BOB,FRA,8A-BOB,OTTER,EAG,NONE,,0.036,O15M,2007
BOB,FRA,8A-BOB,OTTER,ELE,NONE,,0.004,O15M,2007
BOB,FRA,8A-BOB,OTTER,FLE,NONE,,1.898,O15M,2007
BOB,FRA,8A-BOB,OTTER,GAR,NONE,,0.98,O15M,2007
BOB,FRA,8A-BOB,OTTER,GFB,NONE,,4.472,O15M,2007
BOB,FRA,8A-BOB,OTTER,GPD,NONE,,0.023,O15M,2007
BOB,FRA,8A-BOB,OTTER,GUG,NONE,,22.278,O15M,2007
BOB,FRA,8A-BOB,OTTER,GUR,NONE,,61.182,O15M,2007
BOB,FRA,8A-BOB,OTTER,GUX,NONE,,21.981,O15M,2007
BOB,FRA,8A-BOB,OTTER,HMM,NONE,,8.209,O15M,2007
BOB,FRA,8A-BOB,OTTER,HOM,NONE,,284.473,O15M,2007
BOB,FRA,8A-BOB,OTTER,JOD,NONE,,232.334,O15M,2007
BOB,FRA,8A-BOB,OTTER,LBE,NONE,,3.058,O15M,2007
BOB,FRA,8A-BOB,OTTER,LOQ,NONE,,19.334,O15M,2007
BOB,FRA,8A-BOB,OTTER,MAS,NONE,,0.425,O15M,2007
BOB,FRA,8A-BOB,OTTER,MEG,NONE,,402.477,O15M,2007
BOB,FRA,8A-BOB,OTTER,MGR,NONE,,18.903,O15M,2007
BOB,FRA,8A-BOB,OTTER,MOR,NONE,,0.057,O15M,2007
BOB,FRA,8A-BOB,OTTER,MUL,NONE,,19.188,O15M,2007
BOB,FRA,8A-BOB,OTTER,MUX,NONE,,228.119,O15M,2007
BOB,FRA,8A-BOB,OTTER,MZZ,NONE,,115.104,O15M,2007
BOB,FRA,8A-BOB,OTTER,PAC,NONE,,1.326,O15M,2007
BOB,FRA,8A-BOB,OTTER,PRC,NONE,,0.156,O15M,2007
BOB,FRA,8A-BOB,OTTER,QSC,NONE,,21.943,O15M,2007
BOB,FRA,8A-BOB,OTTER,RJB,NONE,,1.375,O15M,2007
BOB,FRA,8A-BOB,OTTER,RJC,NONE,,41.998,O15M,2007
BOB,FRA,8A-BOB,OTTER,RJF,NONE,,2.946,O15M,2007
BOB,FRA,8A-BOB,OTTER,RJM,NONE,,7.307,O15M,2007
BOB,FRA,8A-BOB,OTTER,RJN,NONE,,571.704,O15M,2007
BOB,FRA,8A-BOB,OTTER,RJO,NONE,,0.311,O15M,2007
BOB,FRA,8A-BOB,OTTER,RPG,NONE,,0.216,O15M,2007
BOB,FRA,8A-BOB,OTTER,SBA,NONE,,1.346,O15M,2007
BOB,FRA,8A-BOB,OTTER,SBG,NONE,,9.017,O15M,2007
BOB,FRA,8A-BOB,OTTER,SCL,NONE,,470.879,O15M,2007
BOB,FRA,8A-BOB,OTTER,SCO,NONE,,1.16,O15M,2007
BOB,FRA,8A-BOB,OTTER,SCX,NONE,,18.099,O15M,2007
BOB,FRA,8A-BOB,OTTER,SDV,NONE,,263.932,O15M,2007
BOB,FRA,8A-BOB,OTTER,SHD,NONE,,2.872,O15M,2007
BOB,FRA,8A-BOB,OTTER,SKA,NONE,,408.385,O15M,2007
BOB,FRA,8A-BOB,OTTER,SOS,NONE,,12.679,O15M,2007
BOB,FRA,8A-BOB,OTTER,SOX,NONE,,6.817,O15M,2007
BOB,FRA,8A-BOB,OTTER,SPU,NONE,,4.073,O15M,2007
BOB,FRA,8A-BOB,OTTER,SQC,NONE,,421.511,O15M,2007
BOB,FRA,8A-BOB,OTTER,SRG,NONE,,2.398,O15M,2007
BOB,FRA,8A-BOB,OTTER,TOE,NONE,,0.865,O15M,2007
BOB,FRA,8A-BOB,OTTER,TRI,NONE,,0.404,O15M,2007
BOB,FRA,8A-BOB,OTTER,TUN,NONE,,0.598,O15M,2007
BOB,FRA,8A-BOB,OTTER,WEG,NONE,,13.228,O15M,2007
BOB,FRA,8A-BOB,OTTER,WHE,NONE,,0.254,O15M,2007
BOB,FRA,8A-BOB,OTTER,WRA,NONE,,3.552,O15M,2007
BOB,FRA,8A-BOB,OTTER,ANF,NONE,,3331.792,O15M,2007
BOB,FRA,8A-BOB,OTTER,COD,NONE,,9.096,O15M,2007
BOB,FRA,8A-BOB,OTTER,HAL,NONE,,0.008,O15M,2007
BOB,FRA,8A-BOB,OTTER,RED,NONE,,0.891,O15M,2007
BOB,FRA,8A-BOB,OTTER,SAL,NONE,,0.024,O15M,2007
BOB,FRA,8A-BOB,OTTER,DAB,NONE,,12.704,O15M,2007
BOB,FRA,8A-BOB,OTTER,SOL,NONE,,385.221,O15M,2007
BOB,FRA,8A-BOB,OTTER,CRE,NONE,,168.065,O15M,2007
BOB,FRA,8A-BOB,OTTER,HKE,NONE,,686.803,O15M,2007
BOB,FRA,8A-BOB,OTTER,PLE,NONE,,54.452,O15M,2007
BOB,FRA,8A-BOB,OTTER,BSS,NONE,,206.759,O15M,2007
BOB,FRA,8A-BOB,OTTER,SCE,NONE,,4.796,O15M,2007
BOB,FRA,8A-BOB,OTTER,HAD,NONE,,26.669,O15M,2007
BOB,FRA,8A-BOB,OTTER,LEM,NONE,,49.809,O15M,2007
BOB,FRA,8A-BOB,OTTER,LIN,NONE,,117.774,O15M,2007
BOB,FRA,8A-BOB,OTTER,SQI,NONE,,46.794,O15M,2007
BOB,FRA,8A-BOB,OTTER,NEP,NONE,,1332.011,O15M,2007
BOB,FRA,8A-BOB,OTTER,DGS,NONE,,23.715,O15M,2007
BOB,FRA,8A-BOB,OTTER,POL,NONE,,163.387,O15M,2007
BOB,FRA,8A-BOB,OTTER,POR,NONE,,0.019,O15M,2007
BOB,FRA,8A-BOB,OTTER,POK,NONE,,0.25,O15M,2007
BOB,FRA,8A-BOB,OTTER,SAN,NONE,,0.13,O15M,2007
BOB,FRA,8A-BOB,OTTER,SCR,NONE,,132.988,O15M,2007
BOB,FRA,8A-BOB,OTTER,TUR,NONE,,13.512,O15M,2007
BOB,FRA,8A-BOB,OTTER,USK,NONE,,0.005,O15M,2007
BOB,FRA,8A-BOB,OTTER,WHG,NONE,,154.491,O15M,2007
BOB,FRA,8A-BOB,OTTER,WIT,NONE,,0.556,O15M,2007
BOB,FRA,8B-BOB,OTTER,ARX,NONE,,0.194,O15M,2007
BOB,FRA,8B-BOB,OTTER,BIB,NONE,,141.709,O15M,2007
BOB,FRA,8B-BOB,OTTER,BLL,NONE,,4.895,O15M,2007
BOB,FRA,8B-BOB,OTTER,BOG,NONE,,0.01,O15M,2007
BOB,FRA,8B-BOB,OTTER,BON,NONE,,0.153,O15M,2007
BOB,FRA,8B-BOB,OTTER,BRB,NONE,,29.608,O15M,2007
BOB,FRA,8B-BOB,OTTER,BSH,NONE,,0.233,O15M,2007
BOB,FRA,8B-BOB,OTTER,CEP,NONE,,0.112,O15M,2007
BOB,FRA,8B-BOB,OTTER,CET,NONE,,39.393,O15M,2007
BOB,FRA,8B-BOB,OTTER,COB,NONE,,2.458,O15M,2007
BOB,FRA,8B-BOB,OTTER,COZ,NONE,,0.043,O15M,2007
BOB,FRA,8B-BOB,OTTER,CRU,NONE,,0.284,O15M,2007
BOB,FRA,8B-BOB,OTTER,CRW,NONE,,0.031,O15M,2007
BOB,FRA,8B-BOB,OTTER,CTC,NONE,,532.697,O15M,2007
BOB,FRA,8B-BOB,OTTER,DGX,NONE,,0.216,O15M,2007
BOB,FRA,8B-BOB,OTTER,EAG,NONE,,0.092,O15M,2007
BOB,FRA,8B-BOB,OTTER,FLE,NONE,,0.403,O15M,2007
BOB,FRA,8B-BOB,OTTER,GAR,NONE,,0.026,O15M,2007
BOB,FRA,8B-BOB,OTTER,GFB,NONE,,1.604,O15M,2007
BOB,FRA,8B-BOB,OTTER,GUG,NONE,,4.535,O15M,2007
BOB,FRA,8B-BOB,OTTER,GUR,NONE,,15.619,O15M,2007
BOB,FRA,8B-BOB,OTTER,GUX,NONE,,3.178,O15M,2007
BOB,FRA,8B-BOB,OTTER,HOM,NONE,,15.513,O15M,2007
BOB,FRA,8B-BOB,OTTER,JOD,NONE,,13.026,O15M,2007
BOB,FRA,8B-BOB,OTTER,LBE,NONE,,0.735,O15M,2007
BOB,FRA,8B-BOB,OTTER,LOQ,NONE,,1.049,O15M,2007
BOB,FRA,8B-BOB,OTTER,MAS,NONE,,0.506,O15M,2007
BOB,FRA,8B-BOB,OTTER,MEG,NONE,,25.582,O15M,2007
BOB,FRA,8B-BOB,OTTER,MGR,NONE,,100.527,O15M,2007
BOB,FRA,8B-BOB,OTTER,MUL,NONE,,16.865,O15M,2007
BOB,FRA,8B-BOB,OTTER,MUX,NONE,,139.457,O15M,2007
BOB,FRA,8B-BOB,OTTER,MZZ,NONE,,78.14,O15M,2007
BOB,FRA,8B-BOB,OTTER,QSC,NONE,,0.71,O15M,2007
BOB,FRA,8B-BOB,OTTER,RJB,NONE,,0.002,O15M,2007
BOB,FRA,8B-BOB,OTTER,RJC,NONE,,1.079,O15M,2007
BOB,FRA,8B-BOB,OTTER,RJM,NONE,,0.334,O15M,2007
BOB,FRA,8B-BOB,OTTER,RJN,NONE,,2.059,O15M,2007
BOB,FRA,8B-BOB,OTTER,SBA,NONE,,2.716,O15M,2007
BOB,FRA,8B-BOB,OTTER,SBG,NONE,,1.892,O15M,2007
BOB,FRA,8B-BOB,OTTER,SCL,NONE,,63.351,O15M,2007
BOB,FRA,8B-BOB,OTTER,SCO,NONE,,0.577,O15M,2007
BOB,FRA,8B-BOB,OTTER,SCX,NONE,,0.3,O15M,2007
BOB,FRA,8B-BOB,OTTER,SDV,NONE,,6.608,O15M,2007
BOB,FRA,8B-BOB,OTTER,SHD,NONE,,0.086,O15M,2007
BOB,FRA,8B-BOB,OTTER,SKA,NONE,,64.831,O15M,2007
BOB,FRA,8B-BOB,OTTER,SOS,NONE,,6.891,O15M,2007
BOB,FRA,8B-BOB,OTTER,SOX,NONE,,0.587,O15M,2007
BOB,FRA,8B-BOB,OTTER,SPU,NONE,,3.037,O15M,2007
BOB,FRA,8B-BOB,OTTER,SQC,NONE,,555.97,O15M,2007
BOB,FRA,8B-BOB,OTTER,SRG,NONE,,8.066,O15M,2007
BOB,FRA,8B-BOB,OTTER,SSB,NONE,,4.483,O15M,2007
BOB,FRA,8B-BOB,OTTER,TOE,NONE,,0.171,O15M,2007
BOB,FRA,8B-BOB,OTTER,TRI,NONE,,0.657,O15M,2007
BOB,FRA,8B-BOB,OTTER,WEG,NONE,,66.371,O15M,2007
BOB,FRA,8B-BOB,OTTER,WHE,NONE,,0.845,O15M,2007
BOB,FRA,8B-BOB,OTTER,WRA,NONE,,0.112,O15M,2007
BOB,FRA,8B-BOB,OTTER,ANF,NONE,,184.797,O15M,2007
BOB,FRA,8B-BOB,OTTER,COD,NONE,,0.127,O15M,2007
BOB,FRA,8B-BOB,OTTER,RED,NONE,,0.122,O15M,2007
BOB,FRA,8B-BOB,OTTER,DAB,NONE,,0.195,O15M,2007
BOB,FRA,8B-BOB,OTTER,SOL,NONE,,138.056,O15M,2007
BOB,FRA,8B-BOB,OTTER,CRE,NONE,,6.586,O15M,2007
BOB,FRA,8B-BOB,OTTER,HKE,NONE,,303.783,O15M,2007
BOB,FRA,8B-BOB,OTTER,PLE,NONE,,2.903,O15M,2007
BOB,FRA,8B-BOB,OTTER,BSS,NONE,,129.414,O15M,2007
BOB,FRA,8B-BOB,OTTER,SCE,NONE,,0.176,O15M,2007
BOB,FRA,8B-BOB,OTTER,HAD,NONE,,0.043,O15M,2007
BOB,FRA,8B-BOB,OTTER,LEM,NONE,,0.006,O15M,2007
BOB,FRA,8B-BOB,OTTER,LIN,NONE,,1.056,O15M,2007
BOB,FRA,8B-BOB,OTTER,SQI,NONE,,24.046,O15M,2007
BOB,FRA,8B-BOB,OTTER,NEP,NONE,,111.291,O15M,2007
BOB,FRA,8B-BOB,OTTER,DGS,NONE,,1.201,O15M,2007
BOB,FRA,8B-BOB,OTTER,POL,NONE,,14.455,O15M,2007
BOB,FRA,8B-BOB,OTTER,POR,NONE,,0.064,O15M,2007
BOB,FRA,8B-BOB,OTTER,POK,NONE,,0.004,O15M,2007
BOB,FRA,8B-BOB,OTTER,SCR,NONE,,1.978,O15M,2007
BOB,FRA,8B-BOB,OTTER,TUR,NONE,,5.756,O15M,2007
BOB,FRA,8B-BOB,OTTER,WHG,NONE,,218.06,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,BOG,NONE,,0.003,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,BRB,NONE,,33.076,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,BSH,NONE,,0.048,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,CTC,NONE,,0.029,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,GAR,NONE,,1.126,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,GUR,NONE,,0.02,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,HMM,NONE,,59.948,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,HOM,NONE,,867.441,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,JOD,NONE,,0.003,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,MAS,NONE,,0.011,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,MUL,NONE,,94.179,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,MUX,NONE,,0.001,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,MZZ,NONE,,0.052,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,RPG,NONE,,0.019,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,SBA,NONE,,2.06,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,SBG,NONE,,0.352,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,SHD,NONE,,0.002,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,SQC,NONE,,0.02,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,SRG,NONE,,3.846,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,TRI,NONE,,0.007,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,PLE,NONE,,0.006,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,BSS,NONE,,14.318,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,POL,NONE,,0.167,O15M,2007
BOB,FRA,8A-BOB,PEL_SEINE,SAN,NONE,,2.27,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,BOG,NONE,,79.888,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,BON,NONE,,12.825,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,BRB,NONE,,7.9,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,GAR,NONE,,0.023,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,HOM,NONE,,175.483,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,MAS,NONE,,81.831,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,MGR,NONE,,15.283,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,MUL,NONE,,1.93,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,MZZ,NONE,,13.165,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,PAC,NONE,,0.003,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SBA,NONE,,0.536,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SBG,NONE,,0.663,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SBS,NONE,,0.643,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SLM,NONE,,0.09,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SQC,NONE,,0.08,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SRG,NONE,,3.004,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SSB,NONE,,9.631,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,TRI,NONE,,0.02,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,HKE,NONE,,0.001,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,BSS,NONE,,0.087,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,SQI,NONE,,0.001,O15M,2007
BOB,FRA,8B-BOB,PEL_SEINE,DGS,NONE,,0.001,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,BIB,NONE,,1.115,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,BLL,NONE,,0.006,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,BOG,NONE,,0.89,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,BON,NONE,,9.832,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,BRB,NONE,,164.009,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,BSH,NONE,,0.126,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,CEP,NONE,,0.022,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,CTC,NONE,,5.614,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,DGX,NONE,,1.854,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,GAR,NONE,,3.258,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,GUG,NONE,,0.006,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,GUR,NONE,,0.74,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,GUX,NONE,,0.097,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,HMM,NONE,,33.956,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,HOM,NONE,,464.464,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,JOD,NONE,,6.411,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,LBE,NONE,,0.002,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,MAS,NONE,,55.418,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,MEG,NONE,,0.002,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,MGR,NONE,,4.638,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,MUL,NONE,,61.178,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,MUX,NONE,,0.297,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,MZZ,NONE,,4.91,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,PAC,NONE,,0.103,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,QSC,NONE,,0.016,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,RPG,NONE,,0.034,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SBA,NONE,,1.286,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SBG,NONE,,4.298,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SCL,NONE,,0.339,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SDV,NONE,,0.144,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SHD,NONE,,0.288,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SKA,NONE,,0.893,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SOS,NONE,,0.004,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SPU,NONE,,0.168,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SQC,NONE,,8.94,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SRG,NONE,,8.139,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,TRI,NONE,,1.028,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,TUN,NONE,,0.05,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,WEG,NONE,,0.04,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,WRA,NONE,,0.002,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,ANF,NONE,,1.863,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,COD,NONE,,0.001,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SOL,NONE,,0.155,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,CRE,NONE,,0.393,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,HKE,NONE,,159.571,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,PLE,NONE,,0.149,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,BSS,NONE,,248.29,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,LEM,NONE,,0.001,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,LIN,NONE,,0.018,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,SQI,NONE,,0.002,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,NEP,NONE,,0.694,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,DGS,NONE,,0.386,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,POL,NONE,,1.724,O15M,2007
BOB,FRA,8A-BOB,PEL_TRAWL,POR,NONE,,0.014,O15M,2007
